,Unnamed: 0,premise,hypothesis,label,reviwers_output,confuse_sentence,low_quality,index,readable_label,negated_part,predicted_label
571,571.0,Nenhum pássaro está voando sob a chuva,Há pássaros voando apesar da chuva,0,Contradiction,OK,N,,,,0
572,572.0,No jantar serviremos batatas salpicadas e um prato de anéis de cebola empanados,Haverá batatas e anéis de cebola para comer no jantar.,1,Entailment,OK,N,,,,1
573,573.0,Panquecas estão servidas em um prato branco com detalhes de bolinhas verdes,Panquecas estão servidas em um prato azul,0,Contradiction,OK,N,,,,0
574,574.0,Não tem nenhum homem assando um peixe,Um peixe não está sendo assado por um homem,1,Entailment,OK,N,,,,1
575,575.0,Uma raposa vermelha está saltando por um bosque de árvores altas,A raposa vermelha está em um bosque com árvores de grande porte.,1,Entailment,OK,N,,,,1
576,576.0,A mulher está alimentando um pássaro à beira de um lago,A mulher está alimentando um peixe à beira do lago.,0,Contradiction,OK,N,,,,0
577,577.0,As dicas de arte estão sendo apresentadas em sequência,As dicas de arte são úteis para iniciantes,2,Neutral,OK,N,,,,2
578,578.0,Policiais prendem o motorista no local onde a carreta foi parada,O motorista não foi detido.,0,Contradiction,OK,N,,,,0
579,579.0,Uma mulher está correndo acompanhada de um personal trainer,A mulher está correndo na esteira da academia,2,Neutral,OK,N,,,,2
580,580.0,As crianças adoram brinquedos populares,Os brinquedos populares são muitas vezes desejados pelas crianças,1,Entailment,OK,N,,,,1
581,581.0,Dois homens estão segurando uma caixa branca cheia de alimentos,Uma caixa branca cheia de alimentos está sendo segurada por dois homens,1,Entailment,OK,N,,,,1
582,582.0,Não há nenhuma mulher bebendo água,Uma mulher está bebendo água.,0,Contradiction,OK,N,,,,0
583,583.0,Uma mãe recebe carinho de seus dois filhos,Dois filhos estão demonstrando carinho à sua mãe,1,Entailment,OK,N,,,,1
584,584.0,A equipe brasileira está reunida em círculo na quadra com os braços erguidos,A equipe brasileira está com os braços erguidos em círculo na quadra,1,Entailment,OK,N,,,,1
585,585.0,Um donut é recheado com brigadeiro e coberto com creme de baunilha,O donut tem brigadeiro dentro dele,1,Entailment,OK,N,,,,1
586,586.0,Um estudo afirma que a preguiça pode ser benéfica para a saúde,A preguiça é um comportamento comum em muitos animais.,2,Neutral,OK,N,,,,2
587,587.0,Um homem está acariciando um guaxinim,Um guaxinim está sendo acariciado por um homem,1,Entailment,OK,N,,,,1
588,588.0,Uma árvore rosa floresce em uma rua residencial com uma casa de sobrado e dois carros pratas estacionados,Uma árvore rosa está em flor em uma rua residencial,1,Entailment,OK,N,,,,1
589,589.0,"A sala possui uma mesa decorada, uma planta, um puff e vários artigos decorativos",Há um puff na sala.,1,Entailment,OK,N,,,,1
590,590.0,Um gato com pelagem branca e laço azul está deitado no sofá,O gato está com fome.,2,Neutral,OK,N,,,,2
591,591.0,A garotinha está usando um vestido azul e está sorrindo,A garotinha tem um gato como animal de estimação,2,Neutral,OK,N,,,,2
592,592.0,Um par de tênis preto infantil é visto de cima para baixo,Um par de sapatos para crianças de cor preta está sendo visualizado a partir de um ponto de vista superior.,1,Entailment,OK,N,,,,1
593,593.0,O homem está apoiado em um muro e está vestindo uma camiseta branca e jeans azul,O homem está vestindo um terno e gravata.,0,Contradiction,OK,N,,,,0
594,594.0,A mulher está calmamente lendo um livro debaixo de um pinheiro,O pinheiro está cheio de pinhas.,2,Neutral,OK,N,,,,2
595,595.0,Uma criança está correndo atrás de uma bola em um campo de futebol,A criança está sentada quieta no campo de futebol,0,Contradiction,OK,N,,,,0
596,596.0,Duas mulheres com patins estão à beira de um lago congelado,Duas mulheres estão nadando em um lago,0,Contradiction,OK,N,,,,0
597,597.0,Uma parede branca é iluminada e decorada com três painéis de MDF preto formando uma árvore,A sala tem um sofá vermelho,2,Neutral,OK,N,,,,2
598,598.0,Uma garotinha está tampando o rosto com a mão,A garotinha tem a mão no rosto.,1,Entailment,OK,N,,,,1
599,599.0,Duas meninas estão fazendo a lição de casa,As meninas têm lápis rosa,2,Neutral,OK,N,,,,2
600,600.0,Um par de tênis preto infantil é visto de cima para baixo,O par de tênis infantil está escondido e não é visto.,0,Contradiction,OK,N,,,,0
601,601.0,Um prato de comida pode espalhar sorrisos ao longo do dia,Um prato de comida pode melhorar o humor das pessoas durante o dia,1,Entailment,OK,N,,,,1
602,602.0,O homem está apoiado em um muro e está vestindo uma camiseta branca e jeans azul,O homem está ouvindo música.,2,Neutral,OK,N,,,,2
603,603.0,Duas mulheres com patins estão à beira de um lago congelado,Existem peixes dentro do lago congelado,2,Neutral,OK,N,,,,2
604,604.0,As mães estão segurando filhos no colo e uma delas está grávida,"Todas as mães estão segurando seus filhos, mas nenhuma delas está grávida.",0,Contradiction,OK,N,,,,0
605,605.0,"Não há nenhuma mulher vestindo um vestido bordado de azul, em pé na varanda e cantando",Uma mulher com um vestido bordado de azul está cantando na varanda,0,Contradiction,OK,N,,,,0
606,606.0,Uma borboleta sem vida jaz ao lado de uma mulher morena repousando em uma pedra,A mulher está vestindo um vestido colorido.,2,Disagreement,OK,S,,,,2
607,607.0,A mulher apaixonada é uma pintora de sonhos,A mulher apaixonada não gosta de pintura.,0,Contradiction,OK,N,,,,0
608,608.0,"O homem está tocando uma gaita, que é diatônica, e assobiando",O homem está silencioso,0,Contradiction,OK,N,,,,0
609,609.0,Uma mulher está abotoando um casaco,Um casaco está sendo abotoado por uma mulher.,1,Entailment,OK,N,,,,1
610,610.0,Duas equipes estão avidamente disputando uma partida de vôlei na praia,Duas equipes estão jogando futebol na praia.,0,Contradiction,OK,N,,,,0
611,611.0,O cachorro está correndo atrás do gato no jardim,Há um jardim com diversas espécies de flores.,2,Neutral,OK,N,,,,2
612,612.0,Uma mulher está picando alho,A mulher está usando uma faca afiada.,2,Neutral,OK,N,,,,2
613,613.0,Um capelo e um diploma são representados em um desenho,O desenho é feito a lápis.,2,Neutral,OK,N,,,,2
614,614.0,Um homem está descascando uma batata amarela,Uma batata amarela está sendo descascada por um homem,1,Entailment,OK,N,,,,1
615,615.0,Brinquedos de tecido estão alinhados no chão de madeira pintada de branco,Todos os brinquedos estão em uma prateleira.,0,Contradiction,OK,N,,,,0
616,616.0,Os jogadores de futebol não estão em campo e não estão vestindo suas camisas verde e amarelas,Os jogadores de futebol não estão vestindo verde e amarelo,1,Entailment,OK,N,,,,1
617,617.0,"Um trem está cheio de pessoas, tanto sentadas quanto em pé, todas usando máscaras faciais",As pessoas no trem estão usando máscaras faciais.,1,Entailment,OK,N,,,,1
618,618.0,Um capelo e um diploma são representados em um desenho,O desenho não tem nada a ver com educação.,0,Contradiction,OK,N,,,,0
619,619.0,O plenário da assembleia está em exibição,O plenário da assembleia está localizado em um prédio histórico.,2,Neutral,OK,N,,,,2
620,620.0,Um sêmen e um óvulo são desenhados pelo professora de biologia,A professora de biologia está desenhando um sêmen e um óvulo,1,Entailment,OK,N,,,,1
621,621.0,Uma orquídea roxa está em um vaso claro,O vaso não contém nenhuma orquídea,0,Contradiction,OK,N,,,,0
622,622.0,Uma prova está sendo realizada em uma sala de aula,Estudantes estão fazendo uma prova,1,Entailment,OK,N,,,,1
623,623.0,"O palco está pronto para a apresentação, com a cortina ainda fechada",A cortina do palco está aberta.,0,Contradiction,OK,N,,,,1
624,624.0,Membros do movimento estão formalizando uma solicitação contra o aumento das tarifas de ônibus,Pessoas do movimento estão fazendo um pedido formal contra o aumento das tarifas de ônibus,1,Entailment,OK,N,,,,1
625,625.0,Um lagarto está posicionado sobre um afloramento rochoso cercado por galhos secos,O lagarto é verde e amarelo,2,Neutral,OK,N,,,,2
626,626.0,Um homem está temperando um bife,Não há ninguém temperando um bife,0,Contradiction,OK,N,,,,0
627,627.0,Dois homens estão segurando uma caixa branca cheia de alimentos,Dois homens estão vestidos com uniformes de trabalhadores de supermercado,2,Neutral,OK,N,,,,2
628,628.0,Uma menina loira de vestido vermelho está saltando para fora de um balanço azul,Uma criança de cabelos claros está saltando de um balanço.,1,Entailment,OK,N,,,,1
629,629.0,O bebê veste um macacão com estampa de pequenas folhinhas,O bebê tem um brinquedo de pelúcia.,2,Neutral,OK,N,,,,2
630,630.0,Um cavalo não está bebendo água,Um cavalo está se hidratando,0,Contradiction,OK,N,,,,0
631,631.0,Um gato está se espreguiçando no sofá,O gato está dormindo na cama,0,Contradiction,OK,N,,,,0
632,632.0,Uma aluna está realizando um corte de cabelo em um homem,Um aluno está cortando o cabelo de uma mulher,0,Contradiction,OK,N,,,,0
633,633.0,O paciente e o médico usam óculos de grau,Tanto o paciente quanto o médico necessitam de correção visual,1,Entailment,OK,N,,,,1
634,634.0,A mulher está calmamente lendo um livro debaixo de um pinheiro,A mulher está correndo embaixo de um pinheiro.,0,Contradiction,OK,N,,,,0
635,635.0,Uma criança está se divertindo com seu carrinho de brinquedo,Uma criança está chorando porque seu carrinho de brinquedo quebrou,0,Contradiction,OK,N,,,,0
636,636.0,Um gato branco na areia está correndo pela praia e perseguindo uma pena,O gato está dormindo em casa.,0,Contradiction,OK,N,,,,0
637,637.0,Um bolo está sendo assado no forno por um homem,O bolo está sendo assado na geladeira,0,Confusing,H,S,,,,0
638,638.0,Uma mulher está treinando arco e flecha em um campo de tiro,A mulher está relaxando e não está praticando nenhuma atividade física.,0,Contradiction,OK,N,,,,0
639,639.0,O treinador e dois jogadores comemoram abraçados após marcarem o gol da vitória,O treinador e dois jogadores lamentam após marcarem o gol da vitória,0,Contradiction,OK,N,,,,0
640,640.0,A pessoa está usando um biquíni  preto e rosa e óculos de sol na praia,Uma pessoa veste um biquíni preto e rosa na praia.,1,Entailment,OK,N,,,,1
641,641.0,Os jovens não estão vestindo moletons cinzas e não estão correndo,Os jovens estão vestindo moletons cinzas,0,Contradiction,OK,N,,,,0
642,642.0,A pessoa tem uma cicatriz nas costas devido a uma cirurgia de escoliose,A pessoa nunca passou por uma cirurgia.,0,Contradiction,OK,N,,,,0
643,643.0,Uma enfermeira está presente e a previsão de publicação dos editais é amanhã,Haverá a divulgação dos editais amanhã.,1,Entailment,OK,N,,,,1
644,644.0,Um estudo afirma que jogar videogame exige mais engajamento intelectual e criatividade do que a leitura de um livro,Ler um livro exige mais engajamento intelectual e criatividade do que jogar videogame.,0,Contradiction,OK,N,,,,0
645,645.0,Uma ave com olhos e bico vermelhos possui penas de cor azul vibrante,A ave não tem penas azuis.,0,Contradiction,OK,N,,,,0
646,646.0,Um moletom vermelho de manga comprida está estampado com o tema do filme,O moletom de cor vermelha tem uma estampa relacionada a um filme.,1,Entailment,OK,N,,,,1
647,647.0,Uma garotinha está usando um vestido amarelo e está brincando no parquinho,A menina gosta de sorvete de baunilha,2,Neutral,OK,N,,,,2
648,648.0,"Atletas se preparam para uma corrida, alongando-se sob a orientação de uma instrutora",Os atletas estão se alongando sob supervisão.,1,Entailment,OK,N,,,,1
649,649.0,Um pequeno garoto oriental está sentado além do grupo e está se divertindo com um pião,Um pequeno garoto oriental está comendo um picolé,2,Neutral,OK,N,,,,0
650,650.0,Um gato cinza escuro e um coelho branco puro estão correndo no jardim,Existem um gato e um coelho no jardim.,1,Entailment,OK,N,,,,1
651,651.0,Uma antiga estante de farmácia exibe frascos e potes pertencentes daquela época,A estante de farmácia não possui nenhum item antigo.,0,Contradiction,OK,N,,,,0
652,652.0,Oito aplicadores de produtos de sobrancelha estão dispostos numa mesa,Há produtos de sobrancelha dispostos numa mesa.,1,Entailment,OK,N,,,,1
653,653.0,O robô está convidando para uma demonstração do dispositivo no próximo sábado,O robô é uma máquina avançada com habilidades extraordinárias.,2,Neutral,OK,N,,,,2
654,654.0,Um menino vestindo uma blusa regata azul está observando uma foto,O menino com uma blusa regata azul está pensando em seu dia.,2,Neutral,OK,N,,,,2
655,655.0,Uma garota está dançando sob a chuva no campo,A garota está dançando dentro de casa onde está seco.,0,Contradiction,OK,N,,,,0
656,656.0,Um homem está preparando o café da manhã,Uma mulher está indo para a academia,2,Neutral,OK,N,,,,2
657,657.0,Os indivíduos não estão de pé ao lado de uma loja de doces,As pessoas estão de pé ao lado de uma loja de roupas,2,Neutral,OK,N,,,,2
658,658.0,Pacotes de bombons de chocolate com banana e chocolate com amendoim sem açúcar estão dispostos sobre uma mesa,Pacotes de balas de goma estão dispostos sobre a mesa.,2,Neutral,OK,N,,,,2
659,659.0,O homem veste uma camisa de moletom com capuz nas cores vermelho e preto,O homem está vestindo uma camisa azul e branca,0,Contradiction,OK,N,,,,0
660,660.0,O novo presidente está realizando o juramento de posse,O presidente atual não está fazendo nenhum juramento.,0,Contradiction,OK,N,,,,0
661,661.0,Duas meninas estão fazendo a lição de casa,Duas meninas estão ocupadas com a tarefa escolar,1,Entailment,OK,N,,,,1
662,662.0,O homem está comendo,O homem não está comendo.,0,Contradiction,OK,N,,,,0
663,663.0,Pessoas estão reunidas e sorrindo em uma sala de aula,A sala de aula está vazia.,0,Contradiction,OK,N,,,,0
664,664.0,Um homem de costas está entrando em um galpão com paredes pichadas,Um homem está entrando em um galpão pichado.,1,Confusing,P,S,,,,1
665,665.0,Uma mulher está se expressando com um piano,A mulher está se expressando através da pintura,0,Contradiction,OK,N,,,,0
666,666.0,Uma mulher está se equipando antes de mergulhar,Uma pessoa está se preparando para uma atividade subaquática,1,Entailment,OK,N,,,,1
667,667.0,Um homem está descascando uma laranja que é suculenta,Uma laranja suculenta está sendo descascada por um homem,1,Entailment,OK,N,,,,1
668,668.0,Não há nenhum homem tamborilando seus pés,O som de pés tamborilando não pode ser ouvido.,1,Entailment,OK,N,,,,1
669,669.0,Uma mulher está treinando arco e flecha em um campo de tiro,Há uma mulher praticando tiro com arco em um campo específico para isto.,1,Entailment,OK,N,,,,1
670,670.0,Uma sirene da polícia é ouvida nos arredores,Um gato preto está passeando pela rua,2,Neutral,OK,N,,,,2
671,671.0,Nenhum garoto de bermuda está surfando nas ondas,Há garotos de bermuda brincando na areia da praia,2,Neutral,OK,N,,,,2
672,672.0,Um homem está fazendo o sinal de positivo com a mão,Há um homem vestindo uma camiseta azul,2,Neutral,OK,N,,,,2
673,673.0,"A pessoa está tirando uma selfie com a cabeça raspada, um braço apoiado nela e usando batom azul",Alguém está se fotografando com o cabelo cortado muito curto e está com os lábios pintados de azul,1,Disagreement,OK,S,,,,1
